SampleID,GSM475656,GSM475657,GSM475658,GSM475659,GSM475660,GSM475661,GSM475662,GSM475663,GSM475664,GSM475665,GSM475666,GSM475667,GSM475668,GSM475669,GSM475670,GSM475671,GSM475672,GSM475673,GSM475674,GSM475675,GSM475676,GSM475677,GSM475678,GSM475679,GSM475680,GSM475681,GSM475682,GSM475683,GSM475684,GSM475685,GSM475686,GSM475687,GSM475688,GSM475689,GSM475690,GSM475691,GSM475692,GSM475693,GSM475694,GSM475695,GSM475696,GSM475697,GSM475698,GSM475699,GSM475700,GSM475701,GSM475702,GSM475703,GSM475704,GSM475705,GSM475706,GSM475707,GSM475708,GSM475709,GSM475710,GSM475711,GSM475712,GSM475713,GSM475714,GSM475715,GSM475716,GSM475717,GSM475718,GSM475719,GSM475720,GSM475721,GSM475722,GSM475723,GSM475724,GSM475725,GSM475726,GSM475727,GSM475728,GSM475729,GSM475730,GSM475731,GSM475732,GSM475733,GSM475734,GSM475735,GSM475736,GSM475737,GSM475738,GSM475739,GSM475740,GSM475741,GSM475742,GSM475743,GSM475744,GSM475745,GSM475746,GSM475747,GSM475748,GSM475749,GSM475750,GSM475751,GSM475752,GSM475753,GSM475754,GSM475755,GSM475756,GSM475757,GSM475758,GSM475759,GSM475760,GSM475761,GSM475762,GSM475763,GSM475764,GSM475765,GSM475766,GSM475767,GSM475768,GSM475769,GSM475770,GSM475771,GSM475772,GSM475773,GSM475774,GSM475775,GSM475776,GSM475777,GSM475778,GSM475779,GSM475780,GSM475781,GSM475782,GSM475783,GSM475784,GSM475785,GSM475786,GSM475787,GSM475788,GSM475789,GSM475790,GSM475791,GSM475792,GSM475793,GSM475794,GSM475795,GSM475796,GSM475797,GSM475798,GSM475799,GSM475800,GSM475801,GSM475802,GSM475803,GSM475804,GSM475805,GSM475806,GSM475807,GSM475808,GSM475809,GSM475810,GSM475811
AK093256 /// RP3-486I3.7,0.127340993,-0.012368979,-0.006289614,-0.039117934,0.05349147,0.127896846,-0.13077975,-0.196685825,0.088049232,-0.054194068,0.026890977,-0.119212009,-0.030586894,0.047696877,0.041783942,-0.07656437,0.109650201,0.088468435,0.062226736,0.279883529,0.080403948,-0.087035371,0.043539556,0.101307647,-0.059826904,-0.143348085,-0.189015174,-0.242310997,0.040564065,-0.207073207,-0.109733859,0.098328019,-0.095796406,0.147769477,-0.226388207,-0.012512015,-0.042676608,-0.035899135,-0.086246649,-0.069648315,-0.029090787,0.049814005,-0.154859108,0.159239334,0.040115541,0.075999964,-0.080909902,0.215041034,0.057294865,0.175390772,0.067931215,-0.010151941,0.224685565,0.143635177,-0.069145109,-0.335511146,-0.040149711,0.023875111,0.040335415,0.139581769,-0.000497,0.1261408,-0.096148398,0.107422396,0.794483845,-0.036436256,-0.088569074,-0.043079698,-0.066042422,0.08655437,0.220354615,-0.015844518,-0.070186648,0.127573621,0.132621618,-0.179299476,0.017749057,0.278827251,0.017798175,0.179866428,-0.076928146,-0.037331613,-0.033334906,0.179533245,-0.042248895,0.034974927,-0.131232458,0.108859264,-0.105383276,0.214357592,-0.071162308,0.220818816,0.029624174,0.012894322,-0.140118049,-0.037066536,-0.007966907,-0.052607293,0.127886818,-0.11080581,-0.190485739,-0.014821669,0.006501549,0.094099507,-0.132968928,-0.19544295,-0.128915497,-0.08816696,0.163837527,-0.056649058,-0.061168153,-0.074638794,-0.070804408,-0.020058124,-0.151528797,-0.243920271,0.061394619,-0.157780772,-0.011810576,-0.069329922,-0.007966907,0.07474867,0.026666149,0.009472906,-0.135363,0.029984756,-0.172216603,0.045283848,-0.054470845,-0.133669649,0.045538664,0.077906914,0.091327858,0.068352888,0.008882684,0.145453131,0.054673488,0.034765342,-0.196702729,-0.120091098,-0.259117882,-0.139713148,0.023634266,-0.121250071,-0.006754427,-0.040316329,0.07373396,0.073681504,0.259772678,0.121583763,0.055252372,0.167603226,-0.108758354,-0.159533272,0.18894877,-0.0312958
AK093301 /// RP11-862G15.1,0.030379786,-0.033824299,-0.231431046,-0.019740117,-0.016658047,0.229746927,-0.133104445,-0.01595241,-0.115059409,0.118892467,0.164188559,-0.030224311,0.044992562,0.050259493,0.088299843,-0.081670132,-0.079722302,-0.102500678,-0.19056898,-0.067250994,0.026578351,0.027039904,0.152759802,0.097320924,0.013894655,-0.000390576,-0.069568211,-0.009579614,-0.127493163,-0.096151149,-0.010963031,-0.020479393,0.05080644,-0.062007075,-0.031530103,0.058816602,0.032102468,-0.090750737,-0.131464892,-0.12408234,0.055997717,0.023905559,-0.214992727,-0.019227245,-0.086346605,0.05601795,-0.167016386,-0.110625182,0.162326135,0.074852452,-0.016449234,0.028444084,0.168181307,-0.024543435,-0.017070849,-0.117755475,-0.068128518,-0.191154289,-0.018261841,0.019386962,-0.206184424,-0.062812145,-0.053340653,0.165771053,0.44542683,-0.000778158,0.0057274,-0.209433313,-0.016683563,-0.014877031,-0.14281144,0.051159127,0.131469741,-0.043423821,-0.117795782,0.0564611,-0.234647932,0.06391909,-0.151665227,0.310203992,0.030814232,-0.156383075,-0.110957721,-0.176333935,0.174944332,-0.065707948,-0.087075917,0.040528862,0.006467271,-0.050375832,-0.031879512,-0.10905355,-0.192635767,-0.179152212,0.143715122,0.104543081,0.138704763,0.037298222,0.038083863,0.023418318,0.03308727,-0.000869108,0.160341309,0.334384887,-0.075044136,0.047278774,0.151187899,0.007541631,-0.165299638,-0.009405748,0.003787167,-0.147438287,0.089321373,0.668199177,0.302281011,0.020305153,0.107265282,0.023394441,0.144827526,0.058999583,0.421625177,0.301130125,-0.100071441,0.020692038,0.05924941,-0.017610034,0.014650784,-0.128005583,-0.107450263,0.236488789,-0.10164897,0.055606308,-0.207717139,-0.129163857,-0.079388746,0.140563009,0.138619953,-0.005340364,-0.235662118,-0.024692702,-0.119039617,-0.069410169,-0.071935837,-0.033435824,-0.018983852,-0.022901651,0.123865342,0.175618146,-0.030625741,-0.036271627,-0.026049485,0.0060945,-0.205090902,-0.120856453,0.014073128,-0.086446704
AK093356 /// RP11-10L12.4,-0.374597879,-0.033817074,-0.061645882,0.186356293,-0.098594141,0.637428584,0.412528858,-0.004029736,-0.335804881,0.200047937,-0.174773699,0.102820944,-0.125890422,-0.22662683,0.813436855,-0.094569824,-0.188134499,-0.080200108,-0.281389863,-0.206220402,0.334440697,0.413333274,0.107689304,-0.423228456,0.064858886,0.388776644,-0.16094896,-0.132713326,-0.473736277,-0.05844216,-0.265746052,-0.066763394,-0.259525146,0.223837649,-0.278345133,-0.196216287,0.255054987,-0.363705503,-0.392370285,-0.366248947,0.068566686,-0.276169744,-0.325990936,-0.125611162,0.028286229,0.59575514,0.156505368,0.118754207,-0.041596877,-0.068395565,-0.121810781,-0.199354169,0.111977755,-0.176263299,-0.140128263,-0.025564337,0.439282695,0.478538758,-0.253097884,0.683132359,-0.247731988,0.423902538,-0.379173563,-0.350839864,0.343510547,0.066684914,0.013462129,-0.190251157,0.444288929,0.224336279,-0.262335788,0.059358101,0.326613746,0.086713557,-0.458691499,0.018417991,-0.476820914,0.17482698,-0.230712886,0.096342008,0.068959324,-0.432549011,0.168431815,0.41513567,0.008432033,-0.701406907,-0.360299152,-0.325213627,-0.350724588,0.224650998,-0.165122271,-0.284405808,-0.181935808,0.057459238,0.05281899,0.317676229,0.094314707,-0.106850843,-0.219469005,0.30292009,0.074721394,-0.001832893,0.031975836,0.034084338,0.269347012,0.458346524,-0.398807282,-0.073858214,-0.293497272,-0.090439736,0.156063592,0.063677071,0.100451585,0.514234446,0.32017844,-0.237177185,0.259584145,0.070990762,0.697957225,-0.055697293,-0.002055997,0.524537897,0.295514441,-0.022359335,0.193232723,-0.121004972,-0.013062735,-0.772693249,0.439279447,0.068553237,-0.542841626,0.161855252,0.482735238,-0.032369166,-0.014369187,0.139599851,-0.019017677,0.034185115,-0.198997474,-0.166369643,0.015794806,-0.320847514,-0.202621538,0.380410836,7.38e-05,0.388861455,0.33555844,0.180190099,-0.019017677,-0.019017677,-0.23692329,-0.446201297,-0.274321109,-0.04487982,0.305503812,-0.026506679
AK093362 /// RP11-774D14.1,0.282808319,-0.128476308,-0.47103224,-0.429314156,-0.259901651,-0.375575891,-0.333270107,-0.674818516,0.020470812,-0.375652342,0.002210938,-0.362263052,-0.171901138,-0.220083811,2.815202199,-0.334297308,-0.17310236,-0.340962785,-0.165245854,-0.537162253,-0.161365319,-0.306699581,-0.269969672,-0.31643561,-0.499173916,-0.098709623,-0.317503971,-0.425202437,-0.198226435,-0.020115409,-0.205775504,-0.6532658,-0.190082621,0.07832195,-0.22228411,0.047426566,0.45787156,-0.362674731,0.926053977,-0.199075736,-0.010540141,-0.320649733,-0.329226731,-0.262165693,-0.026261041,-0.039071228,-0.381118723,-0.394102574,-0.082861422,-0.332188127,-0.442014944,-0.020838569,-0.263493513,-0.234819514,-0.149607204,-0.35758277,3.012337856,-0.413089695,-0.107810289,-0.1610249,-0.530961872,-0.22200504,-0.390696521,-0.322668404,0.177572148,-0.465818808,-0.484460682,-0.352824986,0.208083629,-0.261100989,-0.338556264,0.192613556,0.140753313,-0.028976051,-0.418833957,-0.436012671,-0.352510802,0.36867602,-0.142155679,2.049178661,-0.335899686,-0.20854381,-0.082256907,1.190230996,-0.426957392,-0.22664464,-0.410249537,-0.391005035,-0.3017385,-0.592677791,-0.352824986,0.596725525,4.268697292,-0.351791981,-0.270931909,0.021132259,0.057123001,-0.354794714,-0.5561584,-0.296267755,-0.188854309,0.01154663,0.084788539,1.075961064,-0.101855046,1.307271406,-0.12523081,-0.378425488,-0.418129333,-0.159059594,-0.456878235,-0.313177438,0.390045095,1.064191465,0.549034741,-0.334768361,-0.083533531,0.194217033,0.08732335,-0.3259145,-0.173826613,0.290610917,0.318315447,-0.403754466,-0.204112614,-0.112449473,-0.108711723,-0.259794921,-0.000473,-0.040306968,-0.257637577,-0.195869038,-0.114107737,0.050006129,-0.26274177,1.812946269,0.625475645,1.485148047,0.131434768,-0.136127404,-0.269129266,-0.238472209,-0.383437584,-0.211818868,-0.197060126,-0.218731033,2.015170575,-0.241835469,2.085824714,1.801716185,0.376504392,0.048878483,-0.381353225,-0.442741877,-0.324873475,-0.091889619
AK093370 /// CTD-3046C4.1,0.091910395,0.005918073,-0.262421265,-0.18280179,0.058832911,-0.026682527,0.013589013,-0.095250573,-0.163535731,0.244584713,0.212378199,-0.053375125,-0.047951313,-0.107665628,-0.194421542,-0.13631913,-0.00555801,0.235391038,-0.039528143,-0.044255873,0.146992294,0.255357204,0.196851646,0.122329826,-0.091193428,0.301326586,0.058850978,-0.034587238,-0.283613222,-0.21215955,-0.041794115,0.035170797,-0.071625559,0.225761553,-0.091193428,0.167553351,-0.085292183,-0.092446407,-0.206142134,0.070958833,0.152425568,-0.265320436,-0.184127758,-0.093396848,0.028244722,0.114580057,-0.117439605,0.010009996,0.000624,-0.2648673,-0.031620118,-0.147662932,0.12795301,-0.067589432,-0.082618096,-0.00555801,0.033752538,0.013896139,-0.033945176,0.020782756,-0.200229927,-0.049237521,0.179580534,0.145735342,0.085580423,-0.142673046,-0.050541451,-0.032002362,-0.006917756,0.147806106,0.091573552,0.187847877,0.197561754,0.289610691,-0.160552146,-0.180190569,-0.205388398,0.122877142,0.161373,0.322372811,-0.123377927,0.040615864,0.16782313,0.078841606,0.025603428,0.121440399,-0.100577334,0.146665528,-0.033510933,0.110908325,-0.110726289,-0.020728537,-0.210971442,-0.238615183,-0.151910014,-0.019238435,-0.029193628,-0.10436299,-0.109190025,0.00111823,0.12041048,-0.11309976,-0.046855367,0.332867985,-0.350116193,-0.051437335,0.068068221,-0.117873144,-0.070203284,-0.200840071,-0.129445831,-0.200818442,0.220092168,-0.033134588,0.470741168,0.075516188,0.29752959,0.219168872,0.328022012,-0.040178481,0.035823561,-0.1006109,0.228850269,0.097568845,0.143673861,-0.15761768,-0.140362499,0.073319382,-0.040741911,-0.00800163,0.069319402,-0.102876357,-0.051535393,-0.299839412,-0.205569697,0.110609446,0.034629176,0.215563679,-0.091711731,0.141237906,-0.114881287,-0.081327659,-0.148296069,0.00458243,-0.078667776,-0.033358655,0.174076829,0.285230614,0.170477674,0.071300189,-0.230422466,-0.27485909,-0.037131998,-0.1969871,0.006660886,0.197054636
AK094644,0.509160284,0.531814713,-0.023782885,0.115886849,0.086404817,-0.232637343,0.018717932,0.487265661,0.354842319,-0.395069578,-0.355411755,0.163808577,-0.321148194,-0.136040877,0.082880538,-0.147143405,-0.289747815,0.242360991,-0.692750916,0.148387276,0.064294574,-0.065922549,-0.128555564,-0.451961635,-0.363256943,-0.246395229,0.236091881,-0.38457723,-0.030474273,-0.416267563,0.214794854,-0.43388926,0.067950828,-0.089791615,0.735686235,-0.086178864,-0.397539348,0.264463674,-0.453802802,0.136833472,-0.412144327,-0.245571404,-0.330690291,0.068286047,-0.274361129,-0.152446894,0.56296553,-0.338475415,0.200030095,0.925273189,0.894722677,0.480582652,0.069812729,-0.498944668,-0.222047182,0.090951574,0.063168724,-0.304964786,-0.318289068,-0.357097122,0.143336507,0.517151103,0.239945019,1.085895743,-0.04323735,0.263729667,-0.230391223,0.161054289,0.93141382,0.990359436,-0.008981611,-0.239557758,-0.264589899,1.0229016,-0.435339991,0.147035549,0.269154453,-0.01071851,0.172440697,-0.193075635,-0.210448454,1.080395666,-0.326617409,-0.707519515,0.039287227,-0.354034194,0.764369952,0.049865433,0.249109218,-0.161416467,-0.34408343,-0.014381134,-0.80008239,1.849550094,1.149928122,-0.004461693,0.435253962,-0.294566802,1.405800768,-0.174473329,-0.264415365,0.231945912,0.006408318,-0.054808197,-0.323764267,-0.471580606,-0.389037852,-0.307597695,0.133139778,-0.452455158,-0.264500667,0.26656984,-0.40247084,0.294944142,0.356153606,-0.2291066,-0.334309374,-0.255882846,-0.133061855,0.133211751,0.221004517,-0.281202366,0.590871623,-0.487996193,1.264151298,0.099578558,-0.145068122,0.046821654,-0.541880024,0.854786075,-0.116140775,-0.211190765,-0.454821769,-0.331881353,0.399343092,-0.411838461,-0.270083678,0.219904483,-0.390751121,-0.141281594,-0.28415889,-0.294956879,0.181196858,-0.220025492,0.461555481,-0.294187928,0.040511788,-0.071277319,-0.451116676,-0.306148464,-0.482145588,-0.483403531,-0.670265091,-0.158256715,-0.525849941,-0.044765892
AK094733 /// RP11-114G22.1,0.284820324,0.108058176,-0.036432974,-0.142504533,-0.113577759,0.149032691,-0.135702988,-0.044097304,0.319679967,0.180635287,0.20647427,-0.076296224,-0.145594549,-0.168478758,0.115567176,-0.060965784,-0.158602898,-0.038899606,-0.179144117,-0.056894493,0.099410147,0.042574674,-0.114476318,-0.136611061,-0.343402328,0.109170879,0.056882402,-0.06040037,-0.172828568,0.087835618,-0.034532327,-0.16424965,-0.096637214,0.201428543,-0.277402795,0.035607927,0.115985895,-0.107459832,-0.168666699,-0.484353901,0.117082255,-0.117542993,-0.198350861,-0.067983359,-0.212969397,-0.055300904,-0.214337712,0.00600744,0.296798663,-0.157544137,-0.133092612,0.166107854,-0.024999965,-0.073990814,-0.109277277,-0.237679753,-0.178306301,-0.175123023,-0.220344736,0.248425642,0.116712355,-0.063376123,-0.079053851,0.106794882,0.163667343,-0.20817621,-0.210466392,-0.29206916,0.289726307,0.1888508,-0.309003837,-0.030180939,0.003624618,-0.145915901,0.132053832,-0.205759556,-0.204815134,0.651653989,0.023247168,0.418766858,-0.180174121,-0.062111479,0.013842028,0.006237545,0.081604634,0.061244632,-0.148360954,-0.266890009,0.225538626,-0.103014311,-0.104924458,-0.300253431,0.128948438,-0.318793856,0.01016085,-0.240945054,0.047593254,-0.034414246,0.143885393,-0.177744025,0.479928737,-0.221802672,-0.014527435,0.245696721,-0.12154424,-0.096700541,-0.129957888,-0.320788823,-0.086866508,-0.112514573,-0.106760503,0.053534319,-0.04838783,1.937103555,-0.013128588,-0.093153751,0.003136888,-0.010238719,0.076903567,-0.180898119,1.538204819,-0.087482226,0.573636077,-0.011308701,0.008023943,-0.038899606,-0.177850045,-0.006939014,-0.077254459,0.754636951,-0.06019592,-0.074448038,-0.014068038,-0.024408651,-0.127285581,0.143387585,-0.137066134,0.179147,-0.047115512,-0.00507364,-0.076803168,-0.02789709,-0.056784231,-0.092926914,0.016646449,0.331800615,0.062908498,-0.188081614,0.56960179,0.153777319,0.130734871,0.166975605,0.117782938,-0.29093684,-0.051814777,-0.24615387
AK096159,0.27106926,-0.084165788,-0.043810349,0.064306207,-0.034002705,-0.020437598,-0.154123827,0.510304973,0.282020464,-0.01748292,-0.200148739,0.083805563,-0.06506918,-0.072300942,0.639126365,-0.341832618,0.084136325,0.068651393,0.043769147,0.370106082,0.764016785,-0.003138832,0.025082119,0.13506169,-0.123191343,-0.234390474,0.205726463,-0.187274628,-0.255652929,-0.2255306,-0.062227678,-0.129367764,-0.049702885,0.452000162,-0.117924909,-0.013612408,-0.145099488,-0.070748297,-0.111718911,-0.116206406,-0.119954964,-0.052608627,-0.036906087,0.130687282,0.096473027,0.339222586,-0.059380032,0.065982518,0.038757903,-0.251516556,-0.13187904,-0.232792301,0.093678299,-0.328388693,-0.256746571,-0.232628977,-0.13439738,-0.223593001,-0.227293376,-0.145557415,-0.214367761,-0.024530741,0.307447436,1.21987681,0.294037385,0.069964322,-0.090309887,0.03691957,0.99968056,-0.078692805,-0.172323969,-0.168456095,-0.041699025,-0.097306037,0.094862649,-0.040381937,-0.210896328,0.244927885,-0.185623687,0.322413159,-0.191527909,0.165084066,-0.060514844,-0.370711003,-0.125283275,-0.078705726,0.031217906,-0.041784836,0.061119437,0.15813606,-0.203531443,0.06193359,-0.253622158,0.268575756,0.212183964,-0.039045434,0.327365915,0.100184334,-0.15383758,-0.310917925,0.003596573,-0.113720476,0.576495714,0.536093359,-0.093827312,-0.332498684,0.240880208,-0.174616021,-0.192939634,-0.143117175,-0.004536401,-0.006225954,0.067106349,0.12817517,0.470073118,-0.12086613,-0.156421669,-0.000396,0.09159102,-0.319852569,-0.296529766,0.908743523,0.026557493,-0.044943072,0.052972977,-0.194999493,0.679692042,-0.17573393,-0.265015512,-0.195933725,0.186617402,-0.023272001,-0.10691096,0.031612977,-0.247259748,-0.409284762,-0.135632392,0.248257753,0.009025673,0.328231718,-0.294480891,-0.279788042,-0.153045569,-0.433051016,-0.115517492,-0.373191638,0.66945418,-0.192740485,-0.077292642,0.161040213,-0.2903709,-0.125447522,-0.021579434,-0.114367208,-0.245039662,0.075220689
AK096335 /// AP000662.4,0.032303338,0.036292257,-0.004936874,-0.190497996,0.198792668,-0.204505943,-0.244199174,-0.007428567,0.016868195,0.122344872,0.168348298,0.023541255,-0.074556364,-0.046988468,0.038807436,-0.109447981,-0.423083424,0.28385142,-0.177202715,-0.156292198,0.283364493,-0.317346433,0.202406844,-0.287083618,-0.256366261,-0.033696583,0.145935875,-0.032010889,0.070020834,0.198656123,0.017504804,-0.05543407,0.233677809,0.406772642,-0.088139618,-0.168764716,0.039119943,0.592071445,-0.306798712,-0.063252057,-0.305773346,0.148311726,-0.013546396,-0.17524942,-0.165675576,0.097686863,-0.190505231,-0.314560891,-0.178163434,0.134653852,-0.214125173,0.154707808,-0.051667269,-0.143460015,0.084793228,-0.013455325,-0.118755485,-0.212043694,-0.182383641,-0.203810403,0.098151512,0.834876553,-0.109719312,0.201826617,-0.273513716,0.187748495,-0.189711647,-0.166979024,0.130667748,-0.148545468,0.18071581,0.505479016,-0.156217742,0.469974244,-0.170146317,0.040636263,0.256697879,0.107702296,0.193641176,-0.047216724,-0.172652369,-0.145416382,-0.087360653,-0.116093514,0.156695405,0.145044362,-0.399444973,-0.221460432,-0.110325476,0.021530468,-0.064325901,-0.132275639,-0.359799192,-0.115517326,0.254187326,0.066213498,0.053277044,-0.141543058,0.68669181,-0.15735874,-0.095874302,0.11961913,-0.079821512,0.20132053,-0.235405902,-0.20491642,-0.140325983,-0.253510815,0.00756855,-0.297901888,-0.080184938,-0.124244453,-0.222478782,-0.082690857,0.518603338,0.02971006,-0.054484652,-0.176603441,-0.223955536,-0.018559389,-0.167633838,-0.059484804,-0.252241453,0.092173795,-0.069041238,0.436411207,-0.193805163,-0.008741939,-0.234992016,0.003779667,-0.037668469,0.043215672,1.536730144,0.0146117,-0.08801866,0.216576294,0.145935875,-0.065506354,-0.394650992,-0.001157598,-0.140261662,-0.010681979,0.322615011,-0.158038403,0.121337034,-0.020216076,1.105570752,0.038940833,0.352331616,0.066024986,0.113289463,-0.081937712,0.299797219,-0.158089735,-0.155545636,-0.082937229
AK096592 /// YLPM1,0.04512594,0.05917822,0.251173065,-0.198427302,-0.393168743,0.51159781,0.355454105,0.139258133,0.083328494,-0.134639193,-0.140223304,0.058990146,-0.338815555,0.081727785,0.341613845,-0.549661691,-0.192794199,0.335328967,-0.535936977,-0.573964604,-0.155470075,-0.446153109,-0.606344008,1.082252494,-0.540778747,-0.102806914,0.19878571,-0.067929254,0.51767834,0.334267535,-0.359299333,-0.194276739,0.276461509,0.934775582,-0.456016494,0.580578489,0.033656813,-0.085619596,0.003494903,0.37923723,-0.096016627,0.730901893,0.136438583,-0.481349431,-0.448089141,-0.024735044,-0.02613096,0.601458398,-0.440152821,0.052092395,-0.088555242,-0.343094573,-0.652265696,0.04446951,0.38825069,0.199881475,-0.382628561,-0.338423521,-0.333542113,-0.111369706,-0.253224892,0.560555256,0.06502685,0.551746327,0.061236564,-0.196577433,-0.167176575,-0.036519872,0.213257243,0.576223108,-0.118229779,0.653383512,0.710629288,0.30985029,0.329220422,0.614507718,-0.055877294,0.496652774,-0.329099594,0.289716736,-0.136353883,-0.056925472,-0.631296707,-0.263107196,-0.121996491,0.313475717,0.366320363,-0.437964902,0.262812294,-0.644904113,-0.015720227,0.213871706,-0.615176066,-0.823183901,0.617061135,0.211294068,0.779143353,-0.240827242,0.399043162,-0.214385002,-0.470675781,-0.374923068,0.498245407,0.007898316,-0.423878347,-0.140559558,-0.394669721,-0.276997716,0.102201652,0.394411808,0.013281073,-0.073163726,-0.326918319,-0.156770856,0.170958227,-0.656625097,-0.251316325,-0.217398684,0.189236909,-0.609174052,0.061881391,0.300017659,0.355989639,-0.201762271,-0.224865166,0.057945453,-0.190440679,-0.503860931,-0.125312374,0.464603574,-0.451940138,0.994452103,1.490268707,-0.119909091,-0.03186906,-0.0330966,0.5725287,-0.411079106,0.305966575,0.098131433,-0.637127967,-0.166958153,0.213799247,0.275220247,-0.023023253,-0.215162874,0.613229926,0.015902352,0.216709556,0.193886979,0.146213097,-0.720751876,0.470563431,-0.302694325,-0.246244339,-0.324984304
AK096803 /// RP11-395B7.2,-0.038895128,-0.72954991,-0.015995195,-0.036506931,0.025144209,0.115193359,-0.049732442,-0.302380717,0.040318929,0.251463593,0.143194328,-0.690029218,-0.090839373,-0.270002273,-0.383776063,-0.152319393,0.059839354,-0.341930919,-0.213978031,0.410554925,0.80628228,-0.021423955,0.130483691,0.613333827,0.081476898,-0.170576634,0.131199633,-0.032190205,-0.315691237,-0.477878087,-0.136309218,-0.198125821,-0.90937266,0.397874817,-0.144004005,0.42377337,-0.333140121,-0.605607185,-0.023794919,-0.026797653,0.602011817,-0.352975339,-0.400232158,-0.564066553,0.096352549,0.679452938,-0.284535169,-0.071355009,0.435100579,-0.478148449,-0.364562178,-0.380317058,1.031900757,-0.133963419,-0.211175537,0.203815527,-0.074037466,-0.351357329,0.184982067,0.573979089,-0.007709061,-0.570066019,0.162733172,0.711319395,0.82829329,0.045617315,-0.208932837,-0.429931469,-0.11176117,0.14966234,-0.325552902,0.268622658,1.021511472,0.192297042,0.181032877,0.530525961,-0.091593258,0.77218477,-0.32374682,0.688507421,-0.098495623,0.216276434,0.440834366,0.228345681,0.197438289,0.091511652,-0.167960715,-0.222774237,-0.256101804,-0.151504544,-0.335405424,-0.395780706,0.341528304,0.01593491,0.655410707,0.243386646,0.214350252,0.311448844,-0.132970451,0.186061356,0.651231601,-0.274443162,0.535471444,0.264038947,0.130174855,0.23395742,0.292638079,0.319862616,-0.213466413,-0.054949542,-0.029978006,-0.303893873,0.513873061,0.107674147,0.433853292,-0.087339774,0.10049097,-0.105999906,0.311635668,-0.225269349,-0.036567799,0.880055552,0.221900668,0.395700237,0.061935471,-0.079317474,-0.394155695,0.106372117,0.256768538,0.299540755,0.38134979,-0.417692523,-0.191477503,0.418667909,-0.706699256,-0.286168918,-0.150102111,0.042835797,0.256353209,0.422231355,-0.205937499,-0.017974327,-0.54767801,-0.459370507,-0.370201359,-0.524354432,-0.683044067,-0.653696308,-0.352288214,-0.523643216,-0.040519556,-0.144684135,-0.315639573,-0.356719424,-0.37237791,-0.149906367
